n_other,n_self,cutoff_word_global_lm,k_other,k_self,lambda_local,fscore
2,2,9,0.618332169500001,1.0,0.3,0.8677435751804043
2,2,3,0.618332169500001,1.0,0.75,0.8677346676107028
2,2,10,0.618332169500001,1.0,0.3,0.8677032664001957
2,2,7,0.618332169500001,1.0,0.25,0.8676859783687492
2,2,8,0.618332169500001,1.0,0.1,0.8676683645350047
2,2,5,0.618332169500001,1.0,0.1,0.8676478146083948
2,2,2,0.618332169500001,1.0,0.5,0.8676400251599655
2,2,9,0.618332169500001,1.0,0.25,0.8675967860727177
2,2,3,0.618332169500001,1.0,0.85,0.8675920717848716
2,2,6,0.618332169500001,1.0,0.25,0.867590791739463
2,2,10,0.618332169500001,1.0,0.05,0.8675579899935987
2,2,1,0.618332169500001,1.0,0.5,0.8674240605389815
2,2,4,0.618332169500001,1.0,0.65,0.8673961204448094
2,2,3,0.618332169500001,1.0,0.55,0.8673430145637927
2,2,3,0.618332169500001,1.0,0.65,0.8673093518080007
2,2,5,0.618332169500001,1.0,0.55,0.8672648381901787
2,2,5,0.618332169500001,1.0,0.25,0.8672309735566277
2,2,5,0.618332169500001,1.0,0.5,0.8672250865735077
2,2,4,0.618332169500001,1.0,0.6,0.8672195826588682
2,2,5,0.618332169500001,1.0,0.2,0.8670836517127751
2,2,7,0.618332169500001,1.0,0.1,0.867010491363302
2,2,1,0.618332169500001,1.0,0.1,0.8669588221035276
2,2,8,0.618332169500001,1.0,0.25,0.866882457202238
2,2,7,0.618332169500001,1.0,0.3,0.8668801176223087
2,2,2,0.618332169500001,1.0,0.1,0.8668445639570254
2,2,6,0.618332169500001,1.0,0.5,0.866803530051148
2,2,10,0.618332169500001,1.0,0.35,0.8667926305978718
2,2,5,0.618332169500001,1.0,0.3,0.8667786051267786
2,2,3,0.618332169500001,1.0,0.45,0.8667597930170238
2,2,4,0.618332169500001,1.0,0.45,0.8667173592217702
2,2,6,0.618332169500001,1.0,0.05,0.8666841322814335
2,2,4,0.618332169500001,1.0,0.5,0.866682719021357
2,2,1,0.618332169500001,1.0,0.55,0.8666318385957805
2,2,6,0.618332169500001,1.0,0.1,0.8665910587704403
2,2,5,0.618332169500001,1.0,0.45,0.8665904834543195
2,2,8,0.618332169500001,1.0,0.3,0.86656478634108
2,2,7,0.618332169500001,1.0,0.5,0.8664779355535422
2,2,10,0.618332169500001,1.0,0.4,0.8664764989444996
2,2,2,0.618332169500001,1.0,0.45,0.8664523024948572
2,2,3,0.618332169500001,1.0,0.4,0.8664482055913822
2,2,7,0.618332169500001,1.0,0.55,0.8664131920606476
2,2,3,0.618332169500001,1.0,0.9,0.8662984927654419
2,2,2,0.618332169500001,1.0,0.55,0.8662036917513722
2,2,9,0.618332169500001,1.0,0.05,0.8661815655223611
2,2,2,0.618332169500001,1.0,0.7,0.8661752611962044
2,2,3,0.618332169500001,1.0,0.3,0.8660837006837918
2,2,1,0.618332169500001,1.0,0.15,0.8660535916537986
2,2,2,0.618332169500001,1.0,0.05,0.8660523395454733
2,2,9,0.618332169500001,1.0,0.35,0.8659961147605338
2,2,6,0.618332169500001,1.0,0.4,0.865950307837888
2,2,3,0.618332169500001,1.0,0.25,0.8659451361102969
2,2,4,0.618332169500001,1.0,0.75,0.8658854607174566
2,2,5,0.618332169500001,1.0,0.35,0.8658584245120521
2,2,6,0.618332169500001,1.0,0.35,0.8658487461743568
2,2,6,0.618332169500001,1.0,0.55,0.8658114412918813
2,2,6,0.618332169500001,1.0,0.3,0.8657918826680264
2,2,7,0.618332169500001,1.0,0.45,0.8657639058874069
2,2,4,0.618332169500001,1.0,0.35,0.8656315581057036
2,2,3,0.618332169500001,1.0,0.2,0.8655785502891341
2,2,4,0.618332169500001,1.0,0.4,0.8655614503372456
2,2,5,0.618332169500001,1.0,0.4,0.8654719941638286
2,2,5,0.618332169500001,1.0,0.6,0.8654609146588721
2,2,3,0.618332169500001,1.0,0.35,0.8653862336227919
2,2,7,0.618332169500001,1.0,0.4,0.8651257067064424
2,2,1,0.618332169500001,1.0,0.05,0.8651118021949642
2,2,4,0.618332169500001,1.0,0.8,0.864980157075532
2,2,8,0.618332169500001,1.0,0.55,0.8648621379727682
2,2,7,0.618332169500001,1.0,0.6,0.8645025550336634
2,2,4,0.618332169500001,1.0,0.3,0.8644593149873268
2,2,5,0.618332169500001,1.0,0.05,0.8643412177493957
2,2,8,0.618332169500001,1.0,0.35,0.8642959922203836
2,2,2,0.618332169500001,1.0,0.6,0.8642846617205979
2,2,9,0.618332169500001,1.0,0.55,0.8642116438154153
2,2,7,0.618332169500001,1.0,0.35,0.8641451663712629
2,2,5,0.618332169500001,1.0,0.65,0.8640802878142796
2,2,6,0.618332169500001,1.0,0.6,0.8640526916942736
2,2,9,0.618332169500001,1.0,0.5,0.8639540374424771
2,2,2,0.618332169500001,1.0,0.65,0.8639487276876053
2,2,7,0.618332169500001,1.0,0.05,0.8638642304707208
2,2,8,0.618332169500001,1.0,0.5,0.8637768107554834
2,2,1,0.618332169500001,1.0,0.6,0.8637408164633976
2,2,9,0.618332169500001,1.0,0.4,0.8636529755868506
2,2,2,0.618332169500001,1.0,0.85,0.863613438280226
2,2,8,0.618332169500001,1.0,0.45,0.8635477474323506
2,2,3,0.618332169500001,1.0,0.05,0.8633979191501364
2,2,8,0.618332169500001,1.0,0.6,0.8633296465679975
2,2,4,0.618332169500001,1.0,0.9,0.8632928600505537
2,2,2,0.618332169500001,1.0,0.9,0.8632745834651627
2,2,8,0.618332169500001,1.0,0.05,0.862896710425087
2,2,10,0.618332169500001,1.0,0.5,0.86281226661631
2,2,8,0.618332169500001,1.0,0.65,0.8627931205880036
2,2,8,0.618332169500001,1.0,0.4,0.8626353156108223
2,2,10,0.618332169500001,1.0,0.6,0.8625936154936484
2,2,4,0.618332169500001,1.0,0.05,0.8624980020461692
2,2,10,0.618332169500001,1.0,0.45,0.8623559487821507
2,2,9,0.618332169500001,1.0,0.6,0.8622815207686986
2,2,1,0.618332169500001,1.0,0.65,0.8622534640906637
2,2,10,0.618332169500001,1.0,0.55,0.8621663400044692
2,2,2,0.618332169500001,1.0,0.8,0.8620419325932891
2,2,2,0.618332169500001,1.0,0.75,0.8619586250251509
2,2,4,0.618332169500001,1.0,0.95,0.8618961652947528
2,2,6,0.618332169500001,1.0,0.95,0.8618573049919637
2,2,4,0.618332169500001,1.0,0.85,0.8618539657994956
2,2,8,0.618332169500001,1.0,0.9,0.8617920271103803
2,2,5,0.618332169500001,1.0,0.7,0.8617019300612503
2,2,6,0.618332169500001,1.0,0.75,0.8616773824255508
2,2,7,0.618332169500001,1.0,0.9,0.8616716716317826
2,2,8,0.618332169500001,1.0,0.7,0.8616377784857017
2,2,3,0.618332169500001,1.0,0.95,0.8616174730366275
2,2,1,0.618332169500001,1.0,0.85,0.8615474721119558
2,2,9,0.618332169500001,1.0,0.45,0.8615294769303704
2,2,6,0.618332169500001,1.0,0.65,0.8615073005817392
2,2,6,0.618332169500001,1.0,0.7,0.8615073005817392
2,2,1,0.618332169500001,1.0,0.8,0.8614164329709818
2,2,5,0.618332169500001,1.0,0.9,0.8614115887332431
2,2,9,0.618332169500001,1.0,0.65,0.8613357777572517
2,2,6,0.618332169500001,1.0,0.8,0.861300438907641
2,2,8,0.618332169500001,1.0,0.95,0.8612068899420751
2,2,1,0.618332169500001,1.0,0.7,0.8611595810515242
2,2,10,0.618332169500001,1.0,0.65,0.8611341228262143
2,2,5,0.618332169500001,1.0,0.95,0.8611200722288785
2,2,7,0.618332169500001,1.0,0.65,0.8610072161358022
2,2,7,0.618332169500001,1.0,0.7,0.8610072161358022
2,2,5,0.618332169500001,1.0,0.85,0.8609096994185439
2,2,10,0.618332169500001,1.0,0.95,0.8608784708866642
2,2,1,0.618332169500001,1.0,0.9,0.8608274390521593
2,2,6,0.618332169500001,1.0,0.9,0.8607912647052925
2,2,10,0.618332169500001,1.0,0.9,0.8607211740644978
2,2,9,0.618332169500001,1.0,0.8,0.8607182640302037
2,2,6,0.618332169500001,1.0,0.85,0.8606649212453631
2,2,8,0.618332169500001,1.0,0.75,0.8606391233519861
2,2,7,0.618332169500001,1.0,0.85,0.8605829568496202
2,2,5,0.618332169500001,1.0,0.75,0.8605481590537651
2,2,5,0.618332169500001,1.0,0.8,0.8605449593132535
2,2,7,0.618332169500001,1.0,0.75,0.8604566333295803
2,2,7,0.618332169500001,1.0,0.8,0.8604370044067963
2,2,9,0.618332169500001,1.0,0.95,0.8604141773412596
2,2,1,0.618332169500001,1.0,0.75,0.860270932164827
2,2,8,0.618332169500001,1.0,0.8,0.8601372210525096
2,2,8,0.618332169500001,1.0,0.85,0.8601008519277772
2,2,10,0.618332169500001,1.0,0.85,0.8600343409168926
2,2,10,0.618332169500001,1.0,0.75,0.8598868711168997
2,2,9,0.618332169500001,1.0,0.9,0.8598839500783864
2,2,9,0.618332169500001,1.0,0.75,0.8598432625288923
2,2,9,0.618332169500001,1.0,0.7,0.8597952610618478
2,2,9,0.618332169500001,1.0,0.85,0.8597295818541085
2,2,2,0.618332169500001,1.0,0.95,0.859627820487263
2,2,7,0.618332169500001,1.0,0.95,0.8595723171634049
2,2,10,0.618332169500001,1.0,0.7,0.8595471538746493
2,2,10,0.618332169500001,1.0,0.8,0.8591224192016468
2,2,4,0.618332169500001,1.0,1.0,0.8566118916858579
2,2,1,0.618332169500001,1.0,0.95,0.8565946130265497
2,2,6,0.618332169500001,1.0,1.0,0.8551643328409044
2,2,10,0.618332169500001,1.0,1.0,0.8545052061105317
2,2,7,0.618332169500001,1.0,1.0,0.8540170472695828
2,2,3,0.618332169500001,1.0,1.0,0.8539805774694023
2,2,9,0.618332169500001,1.0,1.0,0.8538644164533898
2,2,5,0.618332169500001,1.0,1.0,0.8533247277418189
2,2,8,0.618332169500001,1.0,1.0,0.8518053690249741
2,2,2,0.618332169500001,1.0,1.0,0.849843693355843
2,2,1,0.618332169500001,1.0,1.0,0.8495718477891143
2,2,1,0.618332169500001,1.0,0.0,0.8063454652873868
2,2,2,0.618332169500001,1.0,0.0,0.8063454652873868
2,2,3,0.618332169500001,1.0,0.0,0.8063454652873868
2,2,4,0.618332169500001,1.0,0.0,0.8063454652873868
2,2,5,0.618332169500001,1.0,0.0,0.8063454652873868
2,2,6,0.618332169500001,1.0,0.0,0.8063454652873868
2,2,7,0.618332169500001,1.0,0.0,0.8063454652873868
2,2,8,0.618332169500001,1.0,0.0,0.8063454652873868
2,2,9,0.618332169500001,1.0,0.0,0.8063454652873868
2,2,10,0.618332169500001,1.0,0.0,0.8063454652873868
