n_other,n_self,cutoff_word_global_lm,k_other,k_self,lambda_local,fscore
2,2,9,0.15,0.25,0.0,0.8141200975029955
2,2,10,0.15,0.25,0.0,0.8141200975029955
2,2,1,0.15,0.3,0.0,0.8141200975029955
2,2,2,0.15,0.3,0.0,0.8141200975029955
2,2,3,0.15,0.3,0.0,0.8141200975029955
2,2,4,0.15,0.3,0.0,0.8141200975029955
2,2,5,0.15,0.3,0.0,0.8141200975029955
2,2,6,0.15,0.3,0.0,0.8141200975029955
2,2,7,0.15,0.3,0.0,0.8141200975029955
2,2,8,0.15,0.3,0.0,0.8141200975029955
2,2,9,0.15,0.3,0.0,0.8141200975029955
2,2,10,0.15,0.3,0.0,0.8141200975029955
2,2,1,0.15,0.35,0.0,0.8141200975029955
2,2,2,0.15,0.35,0.0,0.8141200975029955
2,2,3,0.15,0.35,0.0,0.8141200975029955
2,2,4,0.15,0.35,0.0,0.8141200975029955
2,2,5,0.15,0.35,0.0,0.8141200975029955
2,2,6,0.15,0.35,0.0,0.8141200975029955
2,2,7,0.15,0.35,0.0,0.8141200975029955
2,2,8,0.15,0.35,0.0,0.8141200975029955
2,2,9,0.15,0.35,0.0,0.8141200975029955
2,2,10,0.15,0.35,0.0,0.8141200975029955
2,2,1,0.15,0.4,0.0,0.8141200975029955
2,2,2,0.15,0.4,0.0,0.8141200975029955
2,2,3,0.15,0.4,0.0,0.8141200975029955
2,2,4,0.15,0.4,0.0,0.8141200975029955
2,2,5,0.15,0.4,0.0,0.8141200975029955
2,2,6,0.15,0.4,0.0,0.8141200975029955
2,2,7,0.15,0.4,0.0,0.8141200975029955
2,2,8,0.15,0.4,0.0,0.8141200975029955
2,2,9,0.15,0.4,0.0,0.8141200975029955
2,2,10,0.15,0.4,0.0,0.8141200975029955
2,2,1,0.15,0.45,0.0,0.8141200975029955
2,2,2,0.15,0.45,0.0,0.8141200975029955
2,2,3,0.15,0.45,0.0,0.8141200975029955
2,2,4,0.15,0.45,0.0,0.8141200975029955
2,2,5,0.15,0.45,0.0,0.8141200975029955
2,2,6,0.15,0.45,0.0,0.8141200975029955
2,2,7,0.15,0.45,0.0,0.8141200975029955
2,2,8,0.15,0.45,0.0,0.8141200975029955
2,2,9,0.15,0.45,0.0,0.8141200975029955
2,2,10,0.15,0.45,0.0,0.8141200975029955
2,2,1,0.15,0.5,0.0,0.8141200975029955
2,2,2,0.15,0.5,0.0,0.8141200975029955
2,2,3,0.15,0.5,0.0,0.8141200975029955
2,2,4,0.15,0.5,0.0,0.8141200975029955
2,2,5,0.15,0.5,0.0,0.8141200975029955
2,2,6,0.15,0.5,0.0,0.8141200975029955
2,2,7,0.15,0.5,0.0,0.8141200975029955
2,2,8,0.15,0.5,0.0,0.8141200975029955
2,2,9,0.15,0.5,0.0,0.8141200975029955
2,2,10,0.15,0.5,0.0,0.8141200975029955
2,2,1,0.15,0.55,0.0,0.8141200975029955
2,2,2,0.15,0.55,0.0,0.8141200975029955
2,2,3,0.15,0.55,0.0,0.8141200975029955
2,2,4,0.15,0.55,0.0,0.8141200975029955
2,2,5,0.15,0.55,0.0,0.8141200975029955
2,2,6,0.15,0.55,0.0,0.8141200975029955
2,2,7,0.15,0.55,0.0,0.8141200975029955
2,2,8,0.15,0.55,0.0,0.8141200975029955
2,2,9,0.15,0.55,0.0,0.8141200975029955
2,2,10,0.15,0.55,0.0,0.8141200975029955
2,2,1,0.15,0.6,0.0,0.8141200975029955
2,2,2,0.15,0.6,0.0,0.8141200975029955
2,2,3,0.15,0.6,0.0,0.8141200975029955
2,2,4,0.15,0.6,0.0,0.8141200975029955
2,2,5,0.15,0.6,0.0,0.8141200975029955
2,2,6,0.15,0.6,0.0,0.8141200975029955
2,2,7,0.15,0.6,0.0,0.8141200975029955
2,2,8,0.15,0.6,0.0,0.8141200975029955
2,2,9,0.15,0.6,0.0,0.8141200975029955
2,2,10,0.15,0.6,0.0,0.8141200975029955
2,2,1,0.15,0.65,0.0,0.8141200975029955
2,2,2,0.15,0.65,0.0,0.8141200975029955
2,2,3,0.15,0.65,0.0,0.8141200975029955
2,2,4,0.15,0.65,0.0,0.8141200975029955
2,2,5,0.15,0.65,0.0,0.8141200975029955
2,2,6,0.15,0.65,0.0,0.8141200975029955
2,2,7,0.15,0.65,0.0,0.8141200975029955
2,2,8,0.15,0.65,0.0,0.8141200975029955
2,2,9,0.15,0.65,0.0,0.8141200975029955
2,2,10,0.15,0.65,0.0,0.8141200975029955
2,2,1,0.15,0.7,0.0,0.8141200975029955
2,2,2,0.15,0.7,0.0,0.8141200975029955
2,2,3,0.15,0.7,0.0,0.8141200975029955
2,2,4,0.15,0.7,0.0,0.8141200975029955
2,2,5,0.15,0.7,0.0,0.8141200975029955
2,2,6,0.15,0.7,0.0,0.8141200975029955
2,2,7,0.15,0.7,0.0,0.8141200975029955
2,2,8,0.15,0.7,0.0,0.8141200975029955
2,2,9,0.15,0.7,0.0,0.8141200975029955
2,2,10,0.15,0.7,0.0,0.8141200975029955
2,2,1,0.15,0.75,0.0,0.8141200975029955
2,2,2,0.15,0.75,0.0,0.8141200975029955
2,2,3,0.15,0.75,0.0,0.8141200975029955
2,2,4,0.15,0.75,0.0,0.8141200975029955
2,2,5,0.15,0.75,0.0,0.8141200975029955
2,2,6,0.15,0.75,0.0,0.8141200975029955
2,2,7,0.15,0.75,0.0,0.8141200975029955
2,2,8,0.15,0.75,0.0,0.8141200975029955
2,2,9,0.15,0.75,0.0,0.8141200975029955
2,2,10,0.15,0.75,0.0,0.8141200975029955
2,2,1,0.15,0.8,0.0,0.8141200975029955
2,2,2,0.15,0.8,0.0,0.8141200975029955
2,2,3,0.15,0.8,0.0,0.8141200975029955
2,2,4,0.15,0.8,0.0,0.8141200975029955
2,2,5,0.15,0.8,0.0,0.8141200975029955
2,2,6,0.15,0.8,0.0,0.8141200975029955
2,2,7,0.15,0.8,0.0,0.8141200975029955
2,2,8,0.15,0.8,0.0,0.8141200975029955
2,2,9,0.15,0.8,0.0,0.8141200975029955
2,2,10,0.15,0.8,0.0,0.8141200975029955
2,2,1,0.15,0.85,0.0,0.8141200975029955
2,2,2,0.15,0.85,0.0,0.8141200975029955
2,2,3,0.15,0.85,0.0,0.8141200975029955
2,2,4,0.15,0.85,0.0,0.8141200975029955
2,2,5,0.15,0.85,0.0,0.8141200975029955
2,2,6,0.15,0.85,0.0,0.8141200975029955
2,2,7,0.15,0.85,0.0,0.8141200975029955
2,2,8,0.15,0.85,0.0,0.8141200975029955
2,2,9,0.15,0.85,0.0,0.8141200975029955
2,2,10,0.15,0.85,0.0,0.8141200975029955
2,2,1,0.15,0.9,0.0,0.8141200975029955
2,2,2,0.15,0.9,0.0,0.8141200975029955
2,2,3,0.15,0.9,0.0,0.8141200975029955
2,2,4,0.15,0.9,0.0,0.8141200975029955
2,2,5,0.15,0.9,0.0,0.8141200975029955
2,2,6,0.15,0.9,0.0,0.8141200975029955
2,2,7,0.15,0.9,0.0,0.8141200975029955
2,2,8,0.15,0.9,0.0,0.8141200975029955
2,2,9,0.15,0.9,0.0,0.8141200975029955
2,2,10,0.15,0.9,0.0,0.8141200975029955
2,2,1,0.15,0.95,0.0,0.8141200975029955
2,2,2,0.15,0.95,0.0,0.8141200975029955
2,2,3,0.15,0.95,0.0,0.8141200975029955
2,2,4,0.15,0.95,0.0,0.8141200975029955
2,2,5,0.15,0.95,0.0,0.8141200975029955
2,2,6,0.15,0.95,0.0,0.8141200975029955
2,2,7,0.15,0.95,0.0,0.8141200975029955
2,2,8,0.15,0.95,0.0,0.8141200975029955
2,2,9,0.15,0.95,0.0,0.8141200975029955
2,2,10,0.15,0.95,0.0,0.8141200975029955
2,2,1,0.15,1.0,0.0,0.8141200975029955
2,2,2,0.15,1.0,0.0,0.8141200975029955
2,2,3,0.15,1.0,0.0,0.8141200975029955
2,2,4,0.15,1.0,0.0,0.8141200975029955
2,2,5,0.15,1.0,0.0,0.8141200975029955
2,2,6,0.15,1.0,0.0,0.8141200975029955
2,2,7,0.15,1.0,0.0,0.8141200975029955
2,2,8,0.15,1.0,0.0,0.8141200975029955
2,2,9,0.15,1.0,0.0,0.8141200975029955
2,2,10,0.15,1.0,0.0,0.8141200975029955
2,1,1,0.2,0.05,0.0,0.8141108456818192
2,1,2,0.2,0.05,0.0,0.8141108456818192
2,1,3,0.2,0.05,0.0,0.8141108456818192
2,1,4,0.2,0.05,0.0,0.8141108456818192
2,1,5,0.2,0.05,0.0,0.8141108456818192
2,1,6,0.2,0.05,0.0,0.8141108456818192
2,1,7,0.2,0.05,0.0,0.8141108456818192
2,1,8,0.2,0.05,0.0,0.8141108456818192
2,1,9,0.2,0.05,0.0,0.8141108456818192
2,1,10,0.2,0.05,0.0,0.8141108456818192
2,1,1,0.2,0.1,0.0,0.8141108456818192
2,1,2,0.2,0.1,0.0,0.8141108456818192
2,1,3,0.2,0.1,0.0,0.8141108456818192
2,1,4,0.2,0.1,0.0,0.8141108456818192
2,1,5,0.2,0.1,0.0,0.8141108456818192
2,1,6,0.2,0.1,0.0,0.8141108456818192
2,1,7,0.2,0.1,0.0,0.8141108456818192
2,1,8,0.2,0.1,0.0,0.8141108456818192
2,1,9,0.2,0.1,0.0,0.8141108456818192
2,1,10,0.2,0.1,0.0,0.8141108456818192
2,1,1,0.2,0.15,0.0,0.8141108456818192
2,1,2,0.2,0.15,0.0,0.8141108456818192
2,1,3,0.2,0.15,0.0,0.8141108456818192
2,1,4,0.2,0.15,0.0,0.8141108456818192
2,1,5,0.2,0.15,0.0,0.8141108456818192
2,1,6,0.2,0.15,0.0,0.8141108456818192
2,1,7,0.2,0.15,0.0,0.8141108456818192
2,1,8,0.2,0.15,0.0,0.8141108456818192
2,1,9,0.2,0.15,0.0,0.8141108456818192
2,1,10,0.2,0.15,0.0,0.8141108456818192
2,1,1,0.2,0.2,0.0,0.8141108456818192
2,1,2,0.2,0.2,0.0,0.8141108456818192
2,1,3,0.2,0.2,0.0,0.8141108456818192
2,1,4,0.2,0.2,0.0,0.8141108456818192
2,1,5,0.2,0.2,0.0,0.8141108456818192
2,1,6,0.2,0.2,0.0,0.8141108456818192
2,1,7,0.2,0.2,0.0,0.8141108456818192
2,1,8,0.2,0.2,0.0,0.8141108456818192
2,1,9,0.2,0.2,0.0,0.8141108456818192
2,1,10,0.2,0.2,0.0,0.8141108456818192
2,1,1,0.2,0.25,0.0,0.8141108456818192
2,1,2,0.2,0.25,0.0,0.8141108456818192
2,1,3,0.2,0.25,0.0,0.8141108456818192
2,1,4,0.2,0.25,0.0,0.8141108456818192
2,1,5,0.2,0.25,0.0,0.8141108456818192
2,1,6,0.2,0.25,0.0,0.8141108456818192
2,1,7,0.2,0.25,0.0,0.8141108456818192
2,1,8,0.2,0.25,0.0,0.8141108456818192
2,1,9,0.2,0.25,0.0,0.8141108456818192
2,1,10,0.2,0.25,0.0,0.8141108456818192
2,1,1,0.2,0.3,0.0,0.8141108456818192
2,1,2,0.2,0.3,0.0,0.8141108456818192
2,1,3,0.2,0.3,0.0,0.8141108456818192
2,1,4,0.2,0.3,0.0,0.8141108456818192
2,1,5,0.2,0.3,0.0,0.8141108456818192
2,1,6,0.2,0.3,0.0,0.8141108456818192
2,1,7,0.2,0.3,0.0,0.8141108456818192
2,1,8,0.2,0.3,0.0,0.8141108456818192
2,1,9,0.2,0.3,0.0,0.8141108456818192
2,1,10,0.2,0.3,0.0,0.8141108456818192
2,1,1,0.2,0.35,0.0,0.8141108456818192
2,1,2,0.2,0.35,0.0,0.8141108456818192
2,1,3,0.2,0.35,0.0,0.8141108456818192
2,1,4,0.2,0.35,0.0,0.8141108456818192
2,1,5,0.2,0.35,0.0,0.8141108456818192
2,1,6,0.2,0.35,0.0,0.8141108456818192
2,1,7,0.2,0.35,0.0,0.8141108456818192
2,1,8,0.2,0.35,0.0,0.8141108456818192
2,1,9,0.2,0.35,0.0,0.8141108456818192
2,1,10,0.2,0.35,0.0,0.8141108456818192
2,1,1,0.2,0.4,0.0,0.8141108456818192
2,1,2,0.2,0.4,0.0,0.8141108456818192
2,1,3,0.2,0.4,0.0,0.8141108456818192
2,1,4,0.2,0.4,0.0,0.8141108456818192
2,1,5,0.2,0.4,0.0,0.8141108456818192
2,1,6,0.2,0.4,0.0,0.8141108456818192
2,1,7,0.2,0.4,0.0,0.8141108456818192
2,1,8,0.2,0.4,0.0,0.8141108456818192
2,1,9,0.2,0.4,0.0,0.8141108456818192
2,1,10,0.2,0.4,0.0,0.8141108456818192
2,1,1,0.2,0.45,0.0,0.8141108456818192
2,1,2,0.2,0.45,0.0,0.8141108456818192
2,1,3,0.2,0.45,0.0,0.8141108456818192
2,1,4,0.2,0.45,0.0,0.8141108456818192
2,1,5,0.2,0.45,0.0,0.8141108456818192
2,1,6,0.2,0.45,0.0,0.8141108456818192
2,1,7,0.2,0.45,0.0,0.8141108456818192
2,1,8,0.2,0.45,0.0,0.8141108456818192
2,1,9,0.2,0.45,0.0,0.8141108456818192
2,1,10,0.2,0.45,0.0,0.8141108456818192
2,1,1,0.2,0.5,0.0,0.8141108456818192
2,1,2,0.2,0.5,0.0,0.8141108456818192
2,1,3,0.2,0.5,0.0,0.8141108456818192
2,1,4,0.2,0.5,0.0,0.8141108456818192
2,1,5,0.2,0.5,0.0,0.8141108456818192
2,1,6,0.2,0.5,0.0,0.8141108456818192
2,1,7,0.2,0.5,0.0,0.8141108456818192
2,1,8,0.2,0.5,0.0,0.8141108456818192
2,1,9,0.2,0.5,0.0,0.8141108456818192
2,1,10,0.2,0.5,0.0,0.8141108456818192
2,1,1,0.2,0.55,0.0,0.8141108456818192
2,1,2,0.2,0.55,0.0,0.8141108456818192
2,1,3,0.2,0.55,0.0,0.8141108456818192
2,1,4,0.2,0.55,0.0,0.8141108456818192
2,1,5,0.2,0.55,0.0,0.8141108456818192
2,1,6,0.2,0.55,0.0,0.8141108456818192
2,1,7,0.2,0.55,0.0,0.8141108456818192
2,1,8,0.2,0.55,0.0,0.8141108456818192
2,1,9,0.2,0.55,0.0,0.8141108456818192
2,1,10,0.2,0.55,0.0,0.8141108456818192
2,1,1,0.2,0.6,0.0,0.8141108456818192
2,1,2,0.2,0.6,0.0,0.8141108456818192
2,1,3,0.2,0.6,0.0,0.8141108456818192
2,1,4,0.2,0.6,0.0,0.8141108456818192
2,1,5,0.2,0.6,0.0,0.8141108456818192
2,1,6,0.2,0.6,0.0,0.8141108456818192
2,1,7,0.2,0.6,0.0,0.8141108456818192
2,1,8,0.2,0.6,0.0,0.8141108456818192
2,1,9,0.2,0.6,0.0,0.8141108456818192
2,1,10,0.2,0.6,0.0,0.8141108456818192
2,1,1,0.2,0.65,0.0,0.8141108456818192
2,1,2,0.2,0.65,0.0,0.8141108456818192
2,1,3,0.2,0.65,0.0,0.8141108456818192
2,1,4,0.2,0.65,0.0,0.8141108456818192
2,1,5,0.2,0.65,0.0,0.8141108456818192
2,1,6,0.2,0.65,0.0,0.8141108456818192
2,1,7,0.2,0.65,0.0,0.8141108456818192
2,1,8,0.2,0.65,0.0,0.8141108456818192
2,1,9,0.2,0.65,0.0,0.8141108456818192
2,1,10,0.2,0.65,0.0,0.8141108456818192
2,1,1,0.2,0.7,0.0,0.8141108456818192
2,1,2,0.2,0.7,0.0,0.8141108456818192
2,1,3,0.2,0.7,0.0,0.8141108456818192
2,1,4,0.2,0.7,0.0,0.8141108456818192
2,1,5,0.2,0.7,0.0,0.8141108456818192
2,1,6,0.2,0.7,0.0,0.8141108456818192
2,1,7,0.2,0.7,0.0,0.8141108456818192
2,1,8,0.2,0.7,0.0,0.8141108456818192
2,1,9,0.2,0.7,0.0,0.8141108456818192
2,1,10,0.2,0.7,0.0,0.8141108456818192
2,1,1,0.2,0.75,0.0,0.8141108456818192
2,1,2,0.2,0.75,0.0,0.8141108456818192
2,1,3,0.2,0.75,0.0,0.8141108456818192
2,1,4,0.2,0.75,0.0,0.8141108456818192
2,1,5,0.2,0.75,0.0,0.8141108456818192
2,1,6,0.2,0.75,0.0,0.8141108456818192
2,1,7,0.2,0.75,0.0,0.8141108456818192
2,1,8,0.2,0.75,0.0,0.8141108456818192
2,1,9,0.2,0.75,0.0,0.8141108456818192
2,1,10,0.2,0.75,0.0,0.8141108456818192
2,1,1,0.2,0.8,0.0,0.8141108456818192
2,1,2,0.2,0.8,0.0,0.8141108456818192
2,1,3,0.2,0.8,0.0,0.8141108456818192
2,1,4,0.2,0.8,0.0,0.8141108456818192
2,1,5,0.2,0.8,0.0,0.8141108456818192
2,1,6,0.2,0.8,0.0,0.8141108456818192
2,1,7,0.2,0.8,0.0,0.8141108456818192
2,1,8,0.2,0.8,0.0,0.8141108456818192
2,1,9,0.2,0.8,0.0,0.8141108456818192
2,1,10,0.2,0.8,0.0,0.8141108456818192
2,1,1,0.2,0.85,0.0,0.8141108456818192
2,1,2,0.2,0.85,0.0,0.8141108456818192
2,1,3,0.2,0.85,0.0,0.8141108456818192
2,1,4,0.2,0.85,0.0,0.8141108456818192
2,1,5,0.2,0.85,0.0,0.8141108456818192
2,1,6,0.2,0.85,0.0,0.8141108456818192
2,1,7,0.2,0.85,0.0,0.8141108456818192
2,1,8,0.2,0.85,0.0,0.8141108456818192
2,1,9,0.2,0.85,0.0,0.8141108456818192
2,1,10,0.2,0.85,0.0,0.8141108456818192
2,1,1,0.2,0.9,0.0,0.8141108456818192
2,1,2,0.2,0.9,0.0,0.8141108456818192
2,1,3,0.2,0.9,0.0,0.8141108456818192
2,1,4,0.2,0.9,0.0,0.8141108456818192
2,1,5,0.2,0.9,0.0,0.8141108456818192
2,1,6,0.2,0.9,0.0,0.8141108456818192
2,1,7,0.2,0.9,0.0,0.8141108456818192
2,1,8,0.2,0.9,0.0,0.8141108456818192
2,1,9,0.2,0.9,0.0,0.8141108456818192
2,1,10,0.2,0.9,0.0,0.8141108456818192
2,1,1,0.2,0.95,0.0,0.8141108456818192
2,1,2,0.2,0.95,0.0,0.8141108456818192
2,1,3,0.2,0.95,0.0,0.8141108456818192
2,1,4,0.2,0.95,0.0,0.8141108456818192
2,1,5,0.2,0.95,0.0,0.8141108456818192
2,1,6,0.2,0.95,0.0,0.8141108456818192
2,1,7,0.2,0.95,0.0,0.8141108456818192
2,1,8,0.2,0.95,0.0,0.8141108456818192
2,1,9,0.2,0.95,0.0,0.8141108456818192
2,1,10,0.2,0.95,0.0,0.8141108456818192
2,1,1,0.2,1.0,0.0,0.8141108456818192
2,1,2,0.2,1.0,0.0,0.8141108456818192
2,1,3,0.2,1.0,0.0,0.8141108456818192
2,1,4,0.2,1.0,0.0,0.8141108456818192
2,1,5,0.2,1.0,0.0,0.8141108456818192
2,1,6,0.2,1.0,0.0,0.8141108456818192
2,1,7,0.2,1.0,0.0,0.8141108456818192
2,1,8,0.2,1.0,0.0,0.8141108456818192
2,1,9,0.2,1.0,0.0,0.8141108456818192
2,1,10,0.2,1.0,0.0,0.8141108456818192
2,2,1,0.2,0.05,0.0,0.8141108456818192
2,2,2,0.2,0.05,0.0,0.8141108456818192
2,2,3,0.2,0.05,0.0,0.8141108456818192
2,2,4,0.2,0.05,0.0,0.8141108456818192
2,2,5,0.2,0.05,0.0,0.8141108456818192
2,2,6,0.2,0.05,0.0,0.8141108456818192
2,2,7,0.2,0.05,0.0,0.8141108456818192
2,2,8,0.2,0.05,0.0,0.8141108456818192
2,2,9,0.2,0.05,0.0,0.8141108456818192
2,2,10,0.2,0.05,0.0,0.8141108456818192
2,2,1,0.2,0.1,0.0,0.8141108456818192
2,2,2,0.2,0.1,0.0,0.8141108456818192
2,2,3,0.2,0.1,0.0,0.8141108456818192
2,2,4,0.2,0.1,0.0,0.8141108456818192
2,2,5,0.2,0.1,0.0,0.8141108456818192
2,2,6,0.2,0.1,0.0,0.8141108456818192
2,2,7,0.2,0.1,0.0,0.8141108456818192
2,2,8,0.2,0.1,0.0,0.8141108456818192
2,2,9,0.2,0.1,0.0,0.8141108456818192
2,2,10,0.2,0.1,0.0,0.8141108456818192
2,2,1,0.2,0.15,0.0,0.8141108456818192
2,2,2,0.2,0.15,0.0,0.8141108456818192
2,2,3,0.2,0.15,0.0,0.8141108456818192
2,2,4,0.2,0.15,0.0,0.8141108456818192
2,2,5,0.2,0.15,0.0,0.8141108456818192
2,2,6,0.2,0.15,0.0,0.8141108456818192
2,2,7,0.2,0.15,0.0,0.8141108456818192
2,2,8,0.2,0.15,0.0,0.8141108456818192
2,2,9,0.2,0.15,0.0,0.8141108456818192
2,2,10,0.2,0.15,0.0,0.8141108456818192
2,2,1,0.2,0.2,0.0,0.8141108456818192
2,2,2,0.2,0.2,0.0,0.8141108456818192
2,2,3,0.2,0.2,0.0,0.8141108456818192
2,2,4,0.2,0.2,0.0,0.8141108456818192
2,2,5,0.2,0.2,0.0,0.8141108456818192
2,2,6,0.2,0.2,0.0,0.8141108456818192
2,2,7,0.2,0.2,0.0,0.8141108456818192
2,2,8,0.2,0.2,0.0,0.8141108456818192
2,2,9,0.2,0.2,0.0,0.8141108456818192
2,2,10,0.2,0.2,0.0,0.8141108456818192
2,2,1,0.2,0.25,0.0,0.8141108456818192
2,2,2,0.2,0.25,0.0,0.8141108456818192
2,2,3,0.2,0.25,0.0,0.8141108456818192
2,2,4,0.2,0.25,0.0,0.8141108456818192
2,2,5,0.2,0.25,0.0,0.8141108456818192
2,2,6,0.2,0.25,0.0,0.8141108456818192
2,2,7,0.2,0.25,0.0,0.8141108456818192
2,2,8,0.2,0.25,0.0,0.8141108456818192
2,2,9,0.2,0.25,0.0,0.8141108456818192
2,2,10,0.2,0.25,0.0,0.8141108456818192
2,2,1,0.2,0.3,0.0,0.8141108456818192
2,2,2,0.2,0.3,0.0,0.8141108456818192
2,2,3,0.2,0.3,0.0,0.8141108456818192
2,2,4,0.2,0.3,0.0,0.8141108456818192
2,2,5,0.2,0.3,0.0,0.8141108456818192
2,2,6,0.2,0.3,0.0,0.8141108456818192
2,2,7,0.2,0.3,0.0,0.8141108456818192
2,2,8,0.2,0.3,0.0,0.8141108456818192
2,2,9,0.2,0.3,0.0,0.8141108456818192
2,2,10,0.2,0.3,0.0,0.8141108456818192
2,2,1,0.2,0.35,0.0,0.8141108456818192
2,2,2,0.2,0.35,0.0,0.8141108456818192
2,2,3,0.2,0.35,0.0,0.8141108456818192
2,2,4,0.2,0.35,0.0,0.8141108456818192
2,2,5,0.2,0.35,0.0,0.8141108456818192
2,2,6,0.2,0.35,0.0,0.8141108456818192
2,2,7,0.2,0.35,0.0,0.8141108456818192
2,2,8,0.2,0.35,0.0,0.8141108456818192
2,2,9,0.2,0.35,0.0,0.8141108456818192
2,2,10,0.2,0.35,0.0,0.8141108456818192
2,2,1,0.2,0.4,0.0,0.8141108456818192
2,2,2,0.2,0.4,0.0,0.8141108456818192
2,2,3,0.2,0.4,0.0,0.8141108456818192
2,2,4,0.2,0.4,0.0,0.8141108456818192
2,2,5,0.2,0.4,0.0,0.8141108456818192
2,2,6,0.2,0.4,0.0,0.8141108456818192
2,2,7,0.2,0.4,0.0,0.8141108456818192
2,2,8,0.2,0.4,0.0,0.8141108456818192
2,2,9,0.2,0.4,0.0,0.8141108456818192
2,2,10,0.2,0.4,0.0,0.8141108456818192
2,2,1,0.2,0.45,0.0,0.8141108456818192
2,2,2,0.2,0.45,0.0,0.8141108456818192
2,2,3,0.2,0.45,0.0,0.8141108456818192
2,2,4,0.2,0.45,0.0,0.8141108456818192
2,2,5,0.2,0.45,0.0,0.8141108456818192
2,2,6,0.2,0.45,0.0,0.8141108456818192
2,2,7,0.2,0.45,0.0,0.8141108456818192
2,2,8,0.2,0.45,0.0,0.8141108456818192
2,2,9,0.2,0.45,0.0,0.8141108456818192
2,2,10,0.2,0.45,0.0,0.8141108456818192
2,2,1,0.2,0.5,0.0,0.8141108456818192
2,2,2,0.2,0.5,0.0,0.8141108456818192
2,2,3,0.2,0.5,0.0,0.8141108456818192
2,2,4,0.2,0.5,0.0,0.8141108456818192
2,2,5,0.2,0.5,0.0,0.8141108456818192
2,2,6,0.2,0.5,0.0,0.8141108456818192
2,2,7,0.2,0.5,0.0,0.8141108456818192
2,2,8,0.2,0.5,0.0,0.8141108456818192
2,2,9,0.2,0.5,0.0,0.8141108456818192
2,2,10,0.2,0.5,0.0,0.8141108456818192
2,2,1,0.2,0.55,0.0,0.8141108456818192
2,2,2,0.2,0.55,0.0,0.8141108456818192
2,2,3,0.2,0.55,0.0,0.8141108456818192
2,2,4,0.2,0.55,0.0,0.8141108456818192
2,2,5,0.2,0.55,0.0,0.8141108456818192
2,2,6,0.2,0.55,0.0,0.8141108456818192
2,2,7,0.2,0.55,0.0,0.8141108456818192
2,2,8,0.2,0.55,0.0,0.8141108456818192
2,2,9,0.2,0.55,0.0,0.8141108456818192
2,2,10,0.2,0.55,0.0,0.8141108456818192
2,2,1,0.2,0.6,0.0,0.8141108456818192
2,2,2,0.2,0.6,0.0,0.8141108456818192
2,2,3,0.2,0.6,0.0,0.8141108456818192
2,2,4,0.2,0.6,0.0,0.8141108456818192
2,2,5,0.2,0.6,0.0,0.8141108456818192
2,2,6,0.2,0.6,0.0,0.8141108456818192
2,2,7,0.2,0.6,0.0,0.8141108456818192
2,2,8,0.2,0.6,0.0,0.8141108456818192
2,2,9,0.2,0.6,0.0,0.8141108456818192
2,2,10,0.2,0.6,0.0,0.8141108456818192
2,2,1,0.2,0.65,0.0,0.8141108456818192
2,2,2,0.2,0.65,0.0,0.8141108456818192
2,2,3,0.2,0.65,0.0,0.8141108456818192
2,2,4,0.2,0.65,0.0,0.8141108456818192
2,2,5,0.2,0.65,0.0,0.8141108456818192
2,2,6,0.2,0.65,0.0,0.8141108456818192
2,2,7,0.2,0.65,0.0,0.8141108456818192
2,2,8,0.2,0.65,0.0,0.8141108456818192
2,2,9,0.2,0.65,0.0,0.8141108456818192
2,2,10,0.2,0.65,0.0,0.8141108456818192
2,2,1,0.2,0.7,0.0,0.8141108456818192
2,2,2,0.2,0.7,0.0,0.8141108456818192
2,2,3,0.2,0.7,0.0,0.8141108456818192
2,2,4,0.2,0.7,0.0,0.8141108456818192
2,2,5,0.2,0.7,0.0,0.8141108456818192
2,2,6,0.2,0.7,0.0,0.8141108456818192
2,2,7,0.2,0.7,0.0,0.8141108456818192
2,2,8,0.2,0.7,0.0,0.8141108456818192
2,2,9,0.2,0.7,0.0,0.8141108456818192
2,2,10,0.2,0.7,0.0,0.8141108456818192
2,2,1,0.2,0.75,0.0,0.8141108456818192
2,2,2,0.2,0.75,0.0,0.8141108456818192
2,2,3,0.2,0.75,0.0,0.8141108456818192
2,2,4,0.2,0.75,0.0,0.8141108456818192
2,2,5,0.2,0.75,0.0,0.8141108456818192
2,2,6,0.2,0.75,0.0,0.8141108456818192
2,2,7,0.2,0.75,0.0,0.8141108456818192
2,2,8,0.2,0.75,0.0,0.8141108456818192
2,2,9,0.2,0.75,0.0,0.8141108456818192
2,2,10,0.2,0.75,0.0,0.8141108456818192
2,2,1,0.2,0.8,0.0,0.8141108456818192
2,2,2,0.2,0.8,0.0,0.8141108456818192
2,2,3,0.2,0.8,0.0,0.8141108456818192
2,2,4,0.2,0.8,0.0,0.8141108456818192
2,2,5,0.2,0.8,0.0,0.8141108456818192
2,2,6,0.2,0.8,0.0,0.8141108456818192
2,2,7,0.2,0.8,0.0,0.8141108456818192
2,2,8,0.2,0.8,0.0,0.8141108456818192
2,2,9,0.2,0.8,0.0,0.8141108456818192
2,2,10,0.2,0.8,0.0,0.8141108456818192
2,2,1,0.2,0.85,0.0,0.8141108456818192
2,2,2,0.2,0.85,0.0,0.8141108456818192
2,2,3,0.2,0.85,0.0,0.8141108456818192
2,2,4,0.2,0.85,0.0,0.8141108456818192
2,2,5,0.2,0.85,0.0,0.8141108456818192
