num_pairs,n_other,n_self,cutoff_word_global_lm,k_other,k_self,lambda_local,fscore
2,1,1,9,0.7,0.1,0.0,0.662318733030041
2,1,1,10,0.7,0.1,0.0,0.662318733030041
2,1,1,1,0.5,0.1,0.0,0.6621832925586325
2,1,1,2,0.5,0.1,0.0,0.6621832925586325
2,1,1,3,0.5,0.1,0.0,0.6621832925586325
2,1,1,4,0.5,0.1,0.0,0.6621832925586325
2,1,1,5,0.5,0.1,0.0,0.6621832925586325
2,1,1,6,0.5,0.1,0.0,0.6621832925586325
2,1,1,7,0.5,0.1,0.0,0.6621832925586325
2,1,1,8,0.5,0.1,0.0,0.6621832925586325
2,1,1,9,0.5,0.1,0.0,0.6621832925586325
2,1,1,10,0.5,0.1,0.0,0.6621832925586325
2,1,1,1,0.2,0.1,0.0,0.6619559876804937
2,1,1,2,0.2,0.1,0.0,0.6619559876804937
2,1,1,3,0.2,0.1,0.0,0.6619559876804937
2,1,1,4,0.2,0.1,0.0,0.6619559876804937
2,1,1,5,0.2,0.1,0.0,0.6619559876804937
2,1,1,6,0.2,0.1,0.0,0.6619559876804937
2,1,1,7,0.2,0.1,0.0,0.6619559876804937
2,1,1,8,0.2,0.1,0.0,0.6619559876804937
2,1,1,9,0.2,0.1,0.0,0.6619559876804937
2,1,1,10,0.2,0.1,0.0,0.6619559876804937
2,1,1,1,0.45,0.1,0.0,0.6617404121474629
2,1,1,2,0.45,0.1,0.0,0.6617404121474629
2,1,1,3,0.45,0.1,0.0,0.6617404121474629
2,1,1,4,0.45,0.1,0.0,0.6617404121474629
2,1,1,5,0.45,0.1,0.0,0.6617404121474629
2,1,1,6,0.45,0.1,0.0,0.6617404121474629
2,1,1,7,0.45,0.1,0.0,0.6617404121474629
2,1,1,8,0.45,0.1,0.0,0.6617404121474629
2,1,1,9,0.45,0.1,0.0,0.6617404121474629
2,1,1,10,0.45,0.1,0.0,0.6617404121474629
2,1,1,1,0.3,0.1,0.0,0.6612932188902099
2,1,1,2,0.3,0.1,0.0,0.6612932188902099
2,1,1,3,0.3,0.1,0.0,0.6612932188902099
2,1,1,4,0.3,0.1,0.0,0.6612932188902099
2,1,1,5,0.3,0.1,0.0,0.6612932188902099
2,1,1,6,0.3,0.1,0.0,0.6612932188902099
2,1,1,7,0.3,0.1,0.0,0.6612932188902099
2,1,1,8,0.3,0.1,0.0,0.6612932188902099
2,1,1,9,0.3,0.1,0.0,0.6612932188902099
2,1,1,10,0.3,0.1,0.0,0.6612932188902099
2,1,1,1,0.35,0.1,0.0,0.6612932188902099
2,1,1,2,0.35,0.1,0.0,0.6612932188902099
2,1,1,3,0.35,0.1,0.0,0.6612932188902099
2,1,1,4,0.35,0.1,0.0,0.6612932188902099
2,1,1,5,0.35,0.1,0.0,0.6612932188902099
2,1,1,6,0.35,0.1,0.0,0.6612932188902099
2,1,1,7,0.35,0.1,0.0,0.6612932188902099
2,1,1,8,0.35,0.1,0.0,0.6612932188902099
2,1,1,9,0.35,0.1,0.0,0.6612932188902099
2,1,1,10,0.35,0.1,0.0,0.6612932188902099
2,1,1,1,0.15,0.1,0.0,0.6601683300332216
2,1,1,2,0.15,0.1,0.0,0.6601683300332216
2,1,1,3,0.15,0.1,0.0,0.6601683300332216
2,1,1,4,0.15,0.1,0.0,0.6601683300332216
2,1,1,5,0.15,0.1,0.0,0.6601683300332216
2,1,1,6,0.15,0.1,0.0,0.6601683300332216
2,1,1,7,0.15,0.1,0.0,0.6601683300332216
2,1,1,8,0.15,0.1,0.0,0.6601683300332216
2,1,1,9,0.15,0.1,0.0,0.6601683300332216
2,1,1,10,0.15,0.1,0.0,0.6601683300332216
2,1,1,1,0.4,0.1,0.0,0.6596349488380978
2,1,1,2,0.4,0.1,0.0,0.6596349488380978
2,1,1,3,0.4,0.1,0.0,0.6596349488380978
2,1,1,4,0.4,0.1,0.0,0.6596349488380978
2,1,1,5,0.4,0.1,0.0,0.6596349488380978
2,1,1,6,0.4,0.1,0.0,0.6596349488380978
2,1,1,7,0.4,0.1,0.0,0.6596349488380978
2,1,1,8,0.4,0.1,0.0,0.6596349488380978
2,1,1,9,0.4,0.1,0.0,0.6596349488380978
2,1,1,10,0.4,0.1,0.0,0.6596349488380978
2,1,1,1,0.1,0.1,0.0,0.6576945846864473
2,1,1,2,0.1,0.1,0.0,0.6576945846864473
2,1,1,3,0.1,0.1,0.0,0.6576945846864473
2,1,1,4,0.1,0.1,0.0,0.6576945846864473
2,1,1,5,0.1,0.1,0.0,0.6576945846864473
2,1,1,6,0.1,0.1,0.0,0.6576945846864473
2,1,1,7,0.1,0.1,0.0,0.6576945846864473
2,1,1,8,0.1,0.1,0.0,0.6576945846864473
2,1,1,9,0.1,0.1,0.0,0.6576945846864473
2,1,1,10,0.1,0.1,0.0,0.6576945846864473
4,1,1,5,0.75,0.1,0.4,0.8527610693428136
4,1,1,6,0.45,0.1,0.4,0.8498078017707204
4,1,1,5,0.75,0.1,0.35,0.8495738352311587
4,1,1,6,0.45,0.1,0.35,0.8484030158017093
4,1,1,4,0.45,0.1,0.3,0.8444408182558358
4,1,1,4,0.4,0.1,0.3,0.8442720205427955
4,1,1,4,0.35,0.1,0.25,0.8433997869184856
4,1,1,3,0.1,0.1,0.4,0.8433914705876556
4,1,1,5,0.35,0.1,0.3,0.8432878722364576
4,1,1,4,0.45,0.1,0.25,0.8432507112100315
4,1,1,3,0.05,0.1,0.3,0.8431513644899178
4,1,1,6,0.3,0.1,0.25,0.8430560065609899
5,1,1,7,0.7,0.1,0.3,0.8429683632891642
4,1,1,4,0.4,0.1,0.25,0.8429641459589128
4,1,1,6,0.45,0.1,0.3,0.8429032423441741
4,1,1,5,0.75,0.1,0.3,0.8428412291799429
4,1,1,3,0.1,0.1,0.35,0.8427158229879651
5,1,1,8,0.7,0.1,0.4,0.8427003114153457
4,1,1,4,0.05,0.1,0.2,0.8426682325719616
4,1,1,3,0.05,0.1,0.25,0.8426342539735948
4,1,1,7,0.05,0.1,0.25,0.8426337060530528
5,1,1,7,0.65,0.1,0.3,0.8425629355142149
5,1,1,8,0.7,0.1,0.35,0.8425317596794593
4,1,1,4,0.3,0.1,0.25,0.8425307122867441
4,1,1,6,0.2,0.1,0.5,0.8425250571769141
4,1,1,6,0.2,0.1,0.45,0.8424886491559956
4,1,1,5,0.05,0.1,0.2,0.8424420213352442
5,1,1,8,0.7,0.1,0.3,0.8423959896956081
5,1,1,8,0.65,0.1,0.3,0.8423608538798798
5,1,1,6,0.9,0.1,0.2,0.8422413530819622
4,1,1,6,0.45,0.1,0.25,0.8422089576326027
4,1,1,6,0.05,0.1,0.3,0.8421425651276052
4,1,1,3,0.05,0.1,0.2,0.84211157916408
4,1,1,3,0.15,0.1,0.4,0.8419569484014019
5,1,1,8,0.3,0.1,0.1,0.8418433932372444
4,1,1,4,0.25,0.1,0.25,0.8418062458339736
5,1,1,9,0.65,0.1,0.4,0.8416877445134369
4,1,1,7,0.2,0.1,0.5,0.8416691764171332
4,1,1,2,0.35,0.1,0.3,0.8416567203052023
5,1,1,9,0.65,0.1,0.35,0.841605692173174
4,1,1,6,0.25,0.1,0.2,0.8416052512975026
4,1,1,3,0.45,0.1,0.35,0.8415859415048507
4,1,1,3,0.5,0.1,0.35,0.8415443515251989
5,1,1,4,0.05,0.1,0.2,0.8415316543374877
5,1,1,7,0.3,0.1,0.1,0.8415262875087647
4,1,1,3,0.15,0.1,0.35,0.8415111311297531
5,1,1,6,0.75,0.1,0.25,0.8415098114033489
4,1,1,4,0.25,0.1,0.2,0.8414825262876985
4,1,1,5,0.3,0.1,0.3,0.8413942494894909
5,1,1,6,0.8,0.1,0.2,0.8413465461919142
4,1,1,8,0.05,0.1,0.25,0.8412741553052443
5,1,1,8,0.25,0.1,0.1,0.8412497021540811
4,1,1,5,0.35,0.1,0.25,0.8412293301904057
5,1,1,6,0.75,0.1,0.2,0.8412216096134338
5,1,1,6,0.7,0.1,0.3,0.8411907878892257
5,1,1,9,0.3,0.1,0.15,0.841185997490656
4,1,1,4,0.2,0.1,0.2,0.8411857371753587
4,1,1,2,0.4,0.1,0.3,0.8411824970269836
4,1,1,6,0.2,0.1,0.4,0.8411781401567886
4,1,1,6,0.2,0.1,0.35,0.8411776270840853
4,1,1,2,0.45,0.1,0.3,0.8411361319955216
5,1,1,7,0.35,0.1,0.15,0.8410996538824976
5,1,1,7,0.25,0.1,0.1,0.8410949935928568
5,1,1,7,0.4,0.1,0.15,0.8410704387833182
4,1,1,7,0.05,0.1,0.2,0.8410647959906422
5,1,1,6,0.3,0.1,0.1,0.8410595032288315
5,1,1,9,0.35,0.1,0.15,0.841020488537989
5,1,1,8,0.4,0.1,0.15,0.8410025349523095
5,1,1,8,0.35,0.1,0.15,0.8409982746121855
5,1,1,7,0.65,0.1,0.25,0.8409853347444785
5,1,1,3,0.05,0.1,0.2,0.840970896633683
5,1,1,5,0.1,0.1,0.35,0.8409275450977342
4,1,1,7,0.15,0.1,0.3,0.8408951407145533
5,1,1,7,0.7,0.1,0.25,0.8408868318772317
4,1,1,6,0.05,0.1,0.25,0.8408605786478656
4,1,1,5,0.75,0.1,0.25,0.840849152181998
5,1,1,6,0.4,0.1,0.15,0.8408151840050515
4,1,1,6,0.2,0.1,0.3,0.8408112419882875
4,1,1,5,0.3,0.1,0.25,0.8407855147664165
5,1,1,10,0.3,0.1,0.15,0.840772102672405
5,1,1,9,0.45,0.1,0.2,0.8406792616169204
5,1,1,10,0.4,0.1,0.2,0.8406669542625604
4,1,1,3,0.1,0.1,0.3,0.8406427225596357
5,1,1,10,0.35,0.1,0.15,0.8406386514065896
5,1,1,8,0.65,0.1,0.25,0.8406330262277633
5,1,1,8,0.35,0.1,0.1,0.8405432971322672
5,1,1,5,0.05,0.1,0.25,0.8405372503668407
4,1,1,6,0.05,0.1,0.2,0.8405279782230587
4,1,1,7,0.2,0.1,0.45,0.8404974090984929
4,1,1,10,0.3,0.1,0.4,0.8404743668331437
5,1,1,3,0.05,0.1,0.15,0.8403942553501567
4,1,1,5,0.25,0.1,0.2,0.8403818704610518
5,1,1,6,0.25,0.1,0.1,0.8403580633683062
5,1,1,5,0.9,0.1,0.05,0.8403045973452107
5,1,1,3,0.1,0.1,0.25,0.840303785870103
5,1,1,7,0.35,0.1,0.1,0.8402975710376281
4,1,1,8,0.15,0.1,0.4,0.8402491848281441
5,1,1,4,0.7,0.1,0.05,0.8402461217645757
4,1,1,2,0.3,0.1,0.3,0.8402426940805447
5,1,1,6,0.35,0.1,0.1,0.8402359291298025
5,1,1,3,0.85,0.1,0.05,0.8402320832214866
5,1,1,5,0.85,0.1,0.05,0.8402276117122478
4,1,1,7,0.05,0.1,0.15,0.8402236217701746
4,1,1,3,0.15,0.1,0.3,0.8402161396396887
5,1,1,9,0.4,0.1,0.2,0.8402150365175611
5,1,1,7,0.2,0.1,0.1,0.8402093364747738
5,1,1,5,0.3,0.1,0.1,0.840205511265262
4,1,1,4,0.05,0.1,0.15,0.8402034463160104
5,1,1,5,0.95,0.1,0.05,0.8401994838301459
5,1,1,8,0.7,0.1,0.25,0.8401585876530426
5,1,1,8,0.45,0.1,0.2,0.84015160424572
5,1,1,8,0.2,0.1,0.1,0.8401423420397099
5,1,1,4,0.8,0.1,0.05,0.8401221178257771
5,1,1,4,0.65,0.1,0.05,0.8400975287570492
4,1,1,7,0.2,0.1,0.4,0.840094224190489
5,1,1,6,0.2,0.1,0.1,0.8400839837890767
4,1,1,3,0.1,0.1,0.25,0.8400808059349147
5,1,1,6,0.5,0.1,0.1,0.8400639272067144
5,1,1,9,0.4,0.1,0.15,0.8400021384632442
4,1,1,7,0.2,0.1,0.35,0.8399946138831768
5,1,1,6,0.7,0.1,0.25,0.8399878940515751
5,1,1,9,0.65,0.1,0.3,0.839972304508608
5,1,1,8,0.45,0.1,0.15,0.8399576094145343
5,1,1,7,0.45,0.1,0.2,0.8398775200382999
5,1,1,4,0.75,0.1,0.05,0.8398741505664281
5,1,1,9,0.05,0.1,0.2,0.8398498301723863
5,1,1,6,0.55,0.1,0.1,0.839847732192388
4,1,1,3,0.05,0.1,0.15,0.8398431993925083
5,1,1,7,0.5,0.1,0.15,0.8398404555050443
5,1,1,8,0.05,0.1,0.2,0.8398299404849796
4,1,1,4,0.1,0.1,0.2,0.8398163271328553
5,1,1,7,0.45,0.1,0.15,0.8397939481956994
5,1,1,6,0.05,0.1,0.3,0.8397697715627939
4,1,1,8,0.15,0.1,0.35,0.8397668456375044
5,1,1,6,0.4,0.1,0.1,0.8397365301334249
5,1,1,10,0.4,0.1,0.15,0.8397262432367246
5,1,1,8,0.9,0.1,0.1,0.8397114331074869
5,1,1,5,0.1,0.1,0.3,0.839710392694883
4,1,1,6,1.0,0.1,0.05,0.8397016907160405
5,1,1,6,0.45,0.1,0.1,0.8396948217849315
5,1,1,9,0.25,0.1,0.15,0.8396733462675925
5,1,1,7,0.4,0.1,0.1,0.8396636238173926
5,1,1,7,0.45,0.1,0.1,0.8396512019972233
4,1,1,7,0.2,0.1,0.3,0.8396044463515017
5,1,1,8,0.95,0.1,0.1,0.8395904243230332
5,1,1,7,0.5,0.1,0.1,0.8395439186512036
4,1,1,3,0.45,0.1,0.3,0.8395415791694008
5,1,1,10,0.45,0.1,0.2,0.8395394590058597
5,1,1,3,0.95,0.1,0.05,0.8394996826981577
4,1,1,3,0.15,0.1,0.25,0.83948987390926
5,1,1,8,0.5,0.1,0.15,0.8394735007581261
5,1,1,10,0.5,0.1,0.2,0.8394474746462196
5,1,1,3,0.9,0.1,0.05,0.8394404468610581
5,1,1,5,1.0,0.1,0.05,0.8394346575777413
5,1,1,5,0.35,0.1,0.1,0.8394175473933798
5,1,1,9,0.3,0.1,0.1,0.8393929347795291
5,1,1,5,0.55,0.1,0.1,0.8393887330834836
4,1,1,8,1.0,0.1,0.1,0.8393706414107011
4,1,1,8,0.15,0.1,0.3,0.8393603717105146
5,1,1,6,0.8,0.1,0.15,0.8393418323563202
4,1,1,3,0.45,0.1,0.25,0.839341448340927
5,1,1,6,0.8,0.1,0.1,0.8393326707860975
4,1,1,8,1.0,0.1,0.05,0.839286523923812
5,1,1,5,0.8,0.1,0.05,0.8392855684372577
5,1,1,6,0.05,0.1,0.25,0.839275250821913
4,1,1,5,0.3,0.1,0.2,0.8392747135737977
5,1,1,8,0.4,0.1,0.1,0.8392564697152336
5,1,1,9,0.2,0.1,0.1,0.8392536213573075
5,1,1,6,1.0,0.1,0.05,0.8392338780675982
4,1,1,2,0.3,0.1,0.25,0.8392279886835171
4,1,1,5,0.05,0.1,0.15,0.8392173487873542
5,1,1,5,0.2,0.1,0.1,0.8392152458267693
5,1,1,10,0.25,0.1,0.15,0.8392106152146567
5,1,1,5,0.25,0.1,0.1,0.8391994935642547
5,1,1,5,0.45,0.1,0.1,0.8391741083492906
5,1,1,5,0.1,0.1,0.25,0.8391565485340651
4,1,1,5,0.2,0.1,0.2,0.8391461785656082
5,1,1,10,0.05,0.1,0.3,0.839143225324055
4,1,1,2,0.4,0.1,0.25,0.8391392679926815
4,1,1,2,0.35,0.1,0.25,0.8391375063208095
5,1,1,5,0.5,0.1,0.1,0.8391166191500538
5,1,1,6,0.95,0.1,0.1,0.8390797127973163
5,1,1,3,0.1,0.1,0.2,0.8390755777433024
5,1,1,9,0.45,0.1,0.15,0.8390691800951533
5,1,1,5,0.05,0.1,0.2,0.8390510839841111
5,1,1,9,0.25,0.1,0.1,0.8390482337253543
5,1,1,5,0.7,0.1,0.1,0.8390335868877978
4,1,1,4,0.3,0.1,0.2,0.8390240562749501
5,1,1,6,0.85,0.1,0.1,0.839014081355976
5,1,1,5,0.75,0.1,0.1,0.8390073674453072
5,1,1,5,0.6,0.1,0.1,0.8390053213013038
5,1,1,5,0.65,0.1,0.1,0.8390053213013038
5,1,1,6,0.75,0.1,0.15,0.8390026066634275
4,1,1,8,0.15,0.1,0.25,0.8389961144143546
4,1,1,7,1.0,0.1,0.05,0.8389941983045942
5,1,1,7,0.85,0.1,0.1,0.8389872867972378
4,1,1,7,0.2,0.1,0.25,0.8389836377445
5,1,1,8,0.95,0.1,0.05,0.8389370793435964
5,1,1,4,1.0,0.1,0.05,0.8389287279254284
5,1,1,4,0.95,0.1,0.05,0.8389266424517405
5,1,1,4,0.9,0.1,0.05,0.8389254689618166
5,1,1,5,0.6,0.1,0.05,0.8389110281571793
5,1,1,7,0.75,0.1,0.1,0.838905038904505
4,1,1,8,0.3,0.1,0.25,0.8389011862560477
5,1,1,7,0.7,0.1,0.2,0.8388906086857828
5,1,1,8,0.7,0.1,0.2,0.8388836084056729
4,1,1,9,1.0,0.1,0.1,0.8388798344962357
5,1,1,6,0.9,0.1,0.15,0.8388766428260414
5,1,1,5,0.65,0.1,0.05,0.8388750252164119
5,1,1,9,0.05,0.1,0.15,0.8388706606526638
5,1,1,7,0.65,0.1,0.2,0.8388692402179073
5,1,1,6,0.65,0.1,0.15,0.8388609668473935
5,1,1,4,0.85,0.1,0.05,0.838858718926487
4,1,1,4,0.1,0.1,0.15,0.8388581795906305
5,1,1,3,1.0,0.1,0.05,0.8388493339784118
5,1,1,7,0.8,0.1,0.1,0.8388490057795014
4,1,1,6,0.05,0.1,0.15,0.8388487183394416
5,1,1,8,0.45,0.1,0.1,0.8388382186634955
5,1,1,8,0.9,0.1,0.05,0.8388240171790652
5,1,1,6,0.7,0.1,0.2,0.8388224783584899
5,1,1,9,0.5,0.1,0.15,0.8388040093709196
5,1,1,7,0.7,0.1,0.15,0.8387936554998267
4,1,1,3,0.1,0.1,0.2,0.8387898260780677
5,1,1,6,0.6,0.1,0.1,0.8387811256980698
5,1,1,9,0.75,0.1,0.15,0.8387696994142467
4,1,1,10,0.05,0.1,0.2,0.8387681567950881
5,1,1,5,0.4,0.1,0.1,0.8387677525871442
4,1,1,3,0.5,0.1,0.3,0.8387662038036308
5,1,1,8,0.65,0.1,0.2,0.8387599152036957
5,1,1,8,1.0,0.1,0.1,0.8387513546374292
5,1,1,10,0.05,0.1,0.25,0.838750105780228
5,1,1,10,0.95,0.1,0.2,0.83873614294577
5,1,1,8,0.55,0.1,0.15,0.8387288555395739
5,1,1,10,0.05,0.1,0.2,0.8387040566830934
5,1,1,10,1.0,0.1,0.2,0.8387038941087982
5,1,1,7,1.0,0.1,0.1,0.8386911324987694
5,1,1,7,0.55,0.1,0.1,0.8386885827260399
5,1,1,10,0.25,0.1,0.1,0.8386601452057642
5,1,1,6,0.85,0.1,0.05,0.8386593119715968
5,1,1,3,0.8,0.1,0.05,0.8386583721229972
4,1,1,4,1.0,0.1,0.1,0.8386547358713381
5,1,1,10,0.45,0.1,0.15,0.8386327014053289
4,1,1,6,0.95,0.1,0.05,0.8386326059808225
5,1,1,6,0.9,0.1,0.1,0.8386266557423349
4,1,1,6,0.2,0.1,0.25,0.8386137625355875
5,1,1,6,0.8,0.1,0.05,0.8385729494870883
4,1,1,3,0.15,0.1,0.2,0.8385704534772636
4,1,1,3,0.15,0.1,0.15,0.8385492881200437
5,1,1,5,0.55,0.1,0.05,0.8385439600968123
5,1,1,7,0.6,0.1,0.15,0.8385301823885872
5,1,1,6,0.75,0.1,0.1,0.8385261427254885
4,1,1,8,0.15,0.1,0.2,0.8385258201582934
4,1,1,7,0.15,0.1,0.25,0.8385230344276089
4,1,1,10,0.3,0.1,0.35,0.8385037636197152
5,1,1,10,0.3,0.1,0.1,0.8384964267046221
4,1,1,2,0.25,0.1,0.35,0.8384955700736595
4,1,1,2,0.25,0.1,0.3,0.8384935063018378
5,1,1,4,0.6,0.1,0.05,0.8384860595608403
5,1,1,7,0.05,0.1,0.2,0.8384699841600673
5,1,1,7,0.65,0.1,0.15,0.8384583509188592
5,1,1,10,0.05,0.1,0.15,0.8384328173537445
5,1,1,6,0.7,0.1,0.15,0.8384182924836185
5,1,1,9,0.1,0.1,0.2,0.8383982637337589
4,1,1,4,0.2,0.1,0.15,0.8383936677443667
4,1,1,6,0.2,0.1,0.2,0.8383929494383365
5,1,1,10,0.75,0.1,0.15,0.8383851382889516
5,1,1,7,1.0,0.1,0.05,0.8383667298491381
5,1,1,9,1.0,0.1,0.15,0.8383544729272068
5,1,1,9,0.65,0.1,0.25,0.8383490978599105
4,1,1,10,0.9,0.1,0.1,0.8383488072715358
5,1,1,9,0.35,0.1,0.1,0.8383448458910047
5,1,1,7,0.9,0.1,0.1,0.8383401760212471
5,1,1,6,0.7,0.1,0.1,0.8383366108242309
4,1,1,8,0.95,0.1,0.1,0.8383233460053139
5,1,1,9,1.0,0.1,0.1,0.8383094184035264
5,1,1,8,0.05,0.1,0.15,0.8383053487699245
5,1,1,10,0.2,0.1,0.1,0.8382924940717356
4,1,1,9,0.95,0.1,0.1,0.8382917574291586
4,1,1,2,0.45,0.1,0.25,0.8382889537090205
5,1,1,3,0.65,0.1,0.05,0.8382707500742169
4,1,1,3,0.1,0.1,0.15,0.8382646367606714
5,1,1,9,0.95,0.1,0.05,0.8382504178529129
5,1,1,6,0.95,0.1,0.05,0.8382479410592997
5,1,1,4,0.35,0.1,0.05,0.8382375573795956
5,1,1,10,0.9,0.1,0.05,0.8382166013627987
4,1,1,10,0.85,0.1,0.1,0.8382025532629086
5,1,1,9,0.85,0.1,0.05,0.8382004419984715
4,1,1,10,0.85,0.1,0.05,0.8381754015615837
5,1,1,10,0.85,0.1,0.05,0.8381748619513801
4,1,1,7,0.05,0.1,0.1,0.8381447094979799
5,1,1,5,0.75,0.1,0.05,0.8381208492045678
5,1,1,10,0.55,0.1,0.15,0.8381184322698775
4,1,1,8,0.9,0.1,0.05,0.8381093717025241
4,1,1,8,0.95,0.1,0.05,0.8381093717025241
4,1,1,9,0.95,0.1,0.05,0.8381007655779744
4,1,1,7,0.15,0.1,0.2,0.838072433592588
5,1,1,3,0.5,0.1,0.05,0.8380365414965691
4,1,1,10,0.3,0.1,0.3,0.8380109057682539
4,1,1,10,1.0,0.1,0.1,0.8380076513281642
5,1,1,5,0.45,0.1,0.05,0.8379991593984842
5,1,1,9,0.8,0.1,0.15,0.8379983753338598
5,1,1,5,0.7,0.1,0.05,0.8379923467213671
4,1,1,10,0.9,0.1,0.05,0.8379921573258979
5,1,1,8,1.0,0.1,0.05,0.8379802161023102
5,1,1,4,0.5,0.1,0.1,0.8379731395765384
5,1,1,10,0.8,0.1,0.15,0.8379589183698728
4,1,1,8,0.05,0.1,0.2,0.8379340416732882
4,1,1,7,0.95,0.1,0.05,0.8379329806712944
5,1,1,10,0.7,0.1,0.15,0.8379245871017336
4,1,1,9,0.85,0.1,0.1,0.8379063392688388
5,1,1,6,0.05,0.1,0.2,0.8378897215781587
5,1,1,6,0.9,0.1,0.05,0.837881528856798
5,1,1,8,0.8,0.1,0.1,0.8378797060957685
5,1,1,6,0.65,0.1,0.1,0.8378765217022854
4,1,1,10,0.05,0.1,0.15,0.8378677272799367
3,1,1,8,0.95,0.1,0.65,0.8378663981240843
4,1,1,5,0.2,0.1,0.15,0.837858213753315
5,1,1,3,0.6,0.1,0.05,0.8378550863417056
5,1,1,6,0.35,0.1,0.05,0.8378406426286598
4,1,1,10,1.0,0.1,0.05,0.8378136709621654
5,1,1,3,0.7,0.1,0.05,0.8378119534820109
4,1,1,1,0.6,0.1,0.35,0.8378112545157558
5,1,1,7,0.95,0.1,0.1,0.8378104145603655
4,1,1,4,0.95,0.1,0.1,0.8378086236923943
5,1,1,8,0.85,0.1,0.05,0.8377735683819575
4,1,1,7,0.2,0.1,0.2,0.837770732347164
5,1,1,4,0.55,0.1,0.05,0.8377565692621368
5,1,1,9,0.4,0.1,0.1,0.8377389240507503
5,1,1,10,0.95,0.1,0.15,0.8377349715752332
5,1,1,10,1.0,0.1,0.15,0.8377349715752332
4,1,1,9,0.9,0.1,0.1,0.8377250501479818
5,1,1,8,0.75,0.1,0.1,0.8377203033767662
4,1,1,2,0.05,0.1,0.15,0.8377161596577357
4,1,1,6,0.05,0.1,0.1,0.8377160684015469
5,1,1,7,0.05,0.1,0.15,0.8377136355045011
4,1,1,2,0.25,0.1,0.25,0.8377116974441245
5,1,1,9,0.9,0.1,0.05,0.8377017832258609
4,1,1,9,0.05,0.1,0.2,0.8376901274354234
4,1,1,2,0.05,0.1,0.1,0.837688195376087
5,1,1,9,0.75,0.1,0.1,0.8376840393015245
4,1,1,3,0.05,0.1,0.1,0.8376770892011512
5,1,1,9,0.8,0.1,0.1,0.8376741444344867
5,1,1,6,0.05,0.1,0.15,0.8376650479306181
5,1,1,6,0.15,0.1,0.1,0.8376629980553634
5,1,1,10,0.35,0.1,0.1,0.8376378696256213
5,1,1,4,0.45,0.1,0.1,0.8375853411618586
5,1,1,6,0.75,0.1,0.05,0.8375765317391366
5,1,1,3,0.55,0.1,0.05,0.8375751126214208
5,1,1,3,0.75,0.1,0.05,0.8375688377321516
5,1,1,7,0.7,0.1,0.1,0.8375683996070137
4,1,1,10,0.95,0.1,0.1,0.8375585253861336
5,1,1,6,0.7,0.1,0.05,0.8375443293796694
4,1,1,9,0.9,0.1,0.05,0.837532221041158
5,1,1,10,0.6,0.1,0.15,0.837525637617594
5,1,1,3,0.4,0.1,0.05,0.8375182386533597
4,1,1,6,0.45,0.1,0.2,0.837499999805039
5,1,1,6,0.3,0.1,0.05,0.8374954513307324
5,1,1,10,0.65,0.1,0.15,0.8374879394600135
5,1,1,8,0.5,0.1,0.1,0.8374800320558606
4,1,1,3,0.85,0.1,0.05,0.8374613508954516
4,1,1,5,1.0,0.1,0.1,0.8374517857516085
5,1,1,10,0.4,0.1,0.1,0.8374445868550161
5,1,1,5,0.35,0.1,0.05,0.8374438769034
5,1,1,7,0.15,0.1,0.1,0.8374217213073235
5,1,1,10,0.45,0.1,0.1,0.8374153357560749
5,1,1,10,0.5,0.1,0.15,0.8374063960836801
4,1,1,6,0.3,0.1,0.2,0.8373991267545442
5,1,1,8,0.55,0.1,0.1,0.8373984092656196
5,1,1,4,0.4,0.1,0.05,0.8373916831337693
5,1,1,7,0.65,0.1,0.1,0.8373722627278186
5,1,1,9,0.65,0.1,0.2,0.8373628131314977
4,1,1,7,0.15,0.1,0.15,0.837351854151602
5,1,1,6,0.1,0.1,0.25,0.8373501276923191
5,1,1,9,0.15,0.1,0.05,0.8373379959043935
5,1,1,5,0.05,0.1,0.15,0.8373339144212827
5,1,1,5,0.4,0.1,0.05,0.8373291740987057
5,1,1,6,0.65,0.1,0.05,0.8373276903153248
5,1,1,7,0.95,0.1,0.05,0.8373185643982884
5,1,1,10,1.0,0.1,0.1,0.8373083693036458
5,1,1,10,0.15,0.1,0.05,0.8373056257361776
5,1,1,6,0.4,0.1,0.05,0.8373034607984317
5,1,1,8,0.15,0.1,0.05,0.8372801247126516
5,1,1,4,0.5,0.1,0.05,0.837271168709916
5,1,1,9,0.7,0.1,0.1,0.8372683990894698
4,1,1,9,0.05,0.1,0.15,0.8372587523941633
5,1,1,4,0.05,0.1,0.15,0.8372584413745983
5,1,1,7,0.9,0.1,0.05,0.8372508128459906
5,1,1,10,0.8,0.1,0.1,0.8372445018157776
5,1,1,10,0.75,0.1,0.1,0.837239099592584
4,1,1,5,0.05,0.1,0.1,0.8372357382225725
5,1,1,7,0.85,0.1,0.05,0.8372025611368902
5,1,1,10,0.95,0.1,0.1,0.8371977189663273
4,1,1,5,0.25,0.1,0.15,0.8371963451644205
4,1,1,9,0.3,0.1,0.2,0.8371939958336378
4,1,1,1,0.6,0.1,0.3,0.8371844386339387
4,1,1,5,0.9,0.1,0.05,0.8371810671521206
5,1,1,3,0.45,0.1,0.05,0.8371569059908456
4,1,1,8,0.05,0.1,0.15,0.837146639300287
5,1,1,9,0.65,0.1,0.15,0.8371397742236484
5,1,1,6,0.6,0.1,0.05,0.8371212035234414
